-4.729324933533489883e+01,2.559723640981764348e+01,4.131437571323923663e+01,6.443830814938753804e+01,-2.109201956761715024e+01,-3.680897627648737824e+01
-4.499864159605994729e+01,2.559369963041309504e+01,3.576643651513604283e+01,6.076541447574189192e+01,-2.278500896656404606e+01,-3.542792828494135904e+01
-4.237742143829849084e+01,2.915353935632249360e+01,2.992425221534845292e+01,5.777512698353466902e+01,-2.686329366121324469e+01,-3.317741124789662877e+01
