timestamp,n-unique-addresses,difficulty,total-bitcoins,hash-rate,n-orphaned-blocks,cost-per-transaction,market-cap,n-transactions-per-block,median-confirmation-time,trade-volume,n-transactions,transaction-fees,miners-revenue,avg-block-size
2010-09-29 00:00:00,1000.0,1318.6700501535925,4141000.0,0.011602605542980458,0.0,0.5515467835671344,257528.79,2.0,0.0,23475.642000000003,998.0,1.03,550.4436900000002,0.0025033615819209038
2010-10-01 00:00:00,664.0,1318.6700501535925,4155850.0,0.010226025224321759,0.0,0.8589559502664298,257658.54415,2.0,0.0,1717.45,563.0,0.56,483.5922,0.0010720641025641026
2010-10-03 00:00:00,501.0,1318.6700501535925,4167350.0,0.007931724693223929,0.0,0.9263591022443892,255875.29,2.0,0.0,7172.633000000001,401.0,0.00776813,371.47,0.0011912396694214874
2010-10-05 00:00:00,471.0,1318.6700501535925,4181200.0,0.008062827580715233,0.0,1.0977662889518411,263457.412,2.0,0.0,27526.612999999998,353.0,0.0,387.5115,0.0009704552845528458
2010-10-07 00:00:00,443.0,1318.6700501535925,4197450.0,0.011340399767997849,0.0,1.4915405405405406,267797.31,2.0,0.0,43692.981,370.0,0.0,551.87,0.0006869479768786128
2010-10-09 00:00:00,468.0,1318.6700501535925,4212850.0,0.010029370893084805,0.0,2.403341623036649,505584.12850000005,1.0,0.0,187846.954,382.0,0.0,918.0765,0.0009084901960784312
2010-10-11 00:00:00,443.0,1318.6700501535925,4229700.0,0.010815988218032629,0.0,3.0842672413793104,550283.97,1.0,0.0,14092.905,348.0,1.09e-06,1073.325,0.0006330181818181818
2010-10-13 00:00:00,446.0,1378.0281650373263,4246150.0,0.01157686362736774,0.0,2.2935714285714286,403384.25,1.0,0.0,47557.265,350.0,0.0,802.75,0.0006748284023668638
2010-10-15 00:00:00,407.0,1378.0281650373263,4265000.0,0.01267289805362741,0.0,3.305555555555556,507535.0,2.0,0.0,24643.334,333.0,0.0,1100.75,0.000513108108108108
2010-10-17 00:00:00,579.0,1378.0281650373263,4291050.0,0.019317606762826643,0.0,3.038041237113402,448414.725,3.0,0.0,18222.191000000003,485.0,0.0,1473.45,0.00048612765957446806
2010-10-19 00:00:00,1240.0,1378.0281650373263,4316250.0,0.016646022848818706,0.0,1.2906224066390042,441984.0,2.0,0.0,6235.1,964.0,0.0,1244.16,0.0012618683127572016
