6.117425284628060789e-01
3.415088669131835508e-02
9.756227321329845326e-02
1.755250376729607931e-01
1.938846373007695745e-01
1.989643284040252535e-01
2.005501450242498096e-01
2.014722764626735441e-01
2.023579703030263244e-01
2.031768560334286655e-01
