9.425268784984474069e-01
9.425313615541738299e-01
9.425278212228791475e-01
9.425294772647548891e-01
9.425281557638185426e-01
9.425271137355158979e-01
9.425283469408152204e-01
9.425281293257659065e-01
9.425291647873892398e-01
9.425234055307881720e-01
