1.927890905675756494e+00,-1.149335644481545460e+00,2.334643901236430175e+00,1.007512798511263963e+00,1.673563526143606150e+00,-1.608891877114159152e+00
1.946157160589878643e+00,-2.231368327409394059e+00,8.957298152487761511e-01,4.474707299464840693e-01,1.837086443688437987e+00,-1.645573351108482463e+00
1.716960263917071572e+00,-2.750072091657364548e-01,7.151591695361193546e-01,7.711293546483867223e-01,2.942389041863589516e-01,-1.265263752338037673e+00
